source language,target language,translation engine,is preferred engine?
mt,da,Content Translation,True
mt,de,Content Translation,True
mt,el,Content Translation,True
mt,en,Content Translation,True
mt,eo,Content Translation,True
mt,es,Content Translation,True
mt,et,Content Translation,True
mt,eu,Content Translation,True
mt,fa,Content Translation,True
mt,fi,Content Translation,True
mt,fr,Content Translation,True
mt,ga,Content Translation,True
mt,gd,Content Translation,True
mt,gl,Content Translation,True
mt,gu,Content Translation,True
mt,he,Content Translation,True
mt,hi,Content Translation,True
mt,hr,Content Translation,True
mt,ht,Content Translation,True
mt,hu,Content Translation,True
mt,hy,Content Translation,True
mt,id,Content Translation,True
mt,is,Content Translation,True
mt,it,Content Translation,True
mt,ja,Content Translation,True
mt,jv,Content Translation,True
mt,ka,Content Translation,True
mt,kk,Content Translation,True
mt,km,Content Translation,True
mt,kn,Content Translation,True
mt,ko,Content Translation,True
mt,ky,Content Translation,True
mt,la,Content Translation,True
mt,lb,Content Translation,True
mt,lo,Content Translation,True
mt,lt,Content Translation,True
mt,lv,Content Translation,True
mt,mi,Content Translation,True
mt,mg,Content Translation,True
mt,mhr,Content Translation,True
mt,ml,Content Translation,True
mt,mk,Content Translation,True
mt,mn,Content Translation,True
mt,mrj,Content Translation,True
mt,mr,Content Translation,True
mt,ms,Content Translation,True
mt,my,Content Translation,True
mt,nb,Content Translation,True
mt,ne,Content Translation,True
mt,nl,Content Translation,True
mt,pa,Content Translation,True
mt,pap,Content Translation,True
mt,pl,Content Translation,True
mt,pt,Content Translation,True
mt,ro,Content Translation,True
mt,ru,Content Translation,True
mt,sah,Content Translation,True
mt,sh,Content Translation,True
mt,si,Content Translation,True
mt,simple,Content Translation,True
mt,sk,Content Translation,True
mt,sl,Content Translation,True
mt,sq,Content Translation,True
mt,sr,Content Translation,True
mt,su,Content Translation,True
mt,sv,Content Translation,True
mt,sw,Content Translation,True
mt,ta,Content Translation,True
mt,te,Content Translation,True
mt,tg,Content Translation,True
mt,th,Content Translation,True
mt,tl,Content Translation,True
mt,tr,Content Translation,True
mt,tt,Content Translation,True
mt,udm,Content Translation,True
mt,uk,Content Translation,True
mt,ur,Content Translation,True
mt,uz,Content Translation,True
mt,vi,Content Translation,True
mt,wuu,Content Translation,True
mt,xh,Content Translation,True
mt,yi,Content Translation,True
mt,zh,Content Translation,True
my,af,Content Translation,True
my,am,Content Translation,True
my,ar,Content Translation,True
my,az,Content Translation,True
my,ba,Content Translation,True
my,be,Content Translation,True
my,bn,Content Translation,True
my,bg,Content Translation,True
my,bs,Content Translation,True
my,ca,Content Translation,True
my,ceb,Content Translation,True
my,cs,Content Translation,True
my,cv,Content Translation,True
my,cy,Content Translation,True
my,da,Content Translation,True
my,de,Content Translation,True
my,el,Content Translation,True
my,en,Content Translation,True
my,eo,Content Translation,True
my,es,Content Translation,True
my,et,Content Translation,True
my,eu,Content Translation,True
my,fa,Content Translation,True
my,fi,Content Translation,True
my,fr,Content Translation,True
my,ga,Content Translation,True
my,gd,Content Translation,True
my,gl,Content Translation,True
my,gu,Content Translation,True
my,he,Content Translation,True
my,hi,Content Translation,True
my,hr,Content Translation,True
my,ht,Content Translation,True
my,hu,Content Translation,True
my,hy,Content Translation,True
my,id,Content Translation,True
my,is,Content Translation,True
my,it,Content Translation,True
my,ja,Content Translation,True
my,jv,Content Translation,True
my,ka,Content Translation,True
my,kk,Content Translation,True
my,km,Content Translation,True
my,kn,Content Translation,True
my,ko,Content Translation,True
my,ky,Content Translation,True
my,la,Content Translation,True
my,lb,Content Translation,True
my,lo,Content Translation,True
my,lt,Content Translation,True
my,lv,Content Translation,True
my,mi,Content Translation,True
my,mg,Content Translation,True
my,mhr,Content Translation,True
my,ml,Content Translation,True
my,mk,Content Translation,True
my,mn,Content Translation,True
my,mrj,Content Translation,True
my,mr,Content Translation,True
my,ms,Content Translation,True
my,mt,Content Translation,True
my,nb,Content Translation,True
my,ne,Content Translation,True
my,nl,Content Translation,True
my,pa,Content Translation,True
my,pap,Content Translation,True
my,pl,Content Translation,True
my,pt,Content Translation,True
my,ro,Content Translation,True
my,ru,Content Translation,True
my,sah,Content Translation,True
my,sh,Content Translation,True
my,si,Content Translation,True
my,simple,Content Translation,True
my,sk,Content Translation,True
my,sl,Content Translation,True
my,sq,Content Translation,True
my,sr,Content Translation,True
my,su,Content Translation,True
my,sv,Content Translation,True
my,sw,Content Translation,True
my,ta,Content Translation,True
my,te,Content Translation,True
my,tg,Content Translation,True
my,th,Content Translation,True
my,tl,Content Translation,True
my,tr,Content Translation,True
my,tt,Content Translation,True
my,udm,Content Translation,True
my,uk,Content Translation,True
my,ur,Content Translation,True
my,uz,Content Translation,True
my,vi,Content Translation,True
my,wuu,Content Translation,True
my,xh,Content Translation,True
my,yi,Content Translation,True
my,zh,Content Translation,True
nb,af,Content Translation,True
nb,am,Content Translation,True
nb,ar,Content Translation,True
nb,az,Content Translation,True
nb,ba,Content Translation,True
nb,be,Content Translation,True
nb,bn,Content Translation,True
nb,bg,Content Translation,True
nb,bs,Content Translation,True
nb,ca,Content Translation,True
nb,ceb,Content Translation,True
nb,cs,Content Translation,True
nb,cv,Content Translation,True
nb,cy,Content Translation,True
nb,da,Content Translation,True
nb,de,Content Translation,True
nb,el,Content Translation,True
nb,en,Content Translation,True
nb,eo,Content Translation,True
nb,es,Content Translation,True
nb,et,Content Translation,True
nb,eu,Content Translation,True
nb,fa,Content Translation,True
nb,fi,Content Translation,True
nb,fr,Content Translation,True
nb,ga,Content Translation,True
nb,gd,Content Translation,True
nb,gl,Content Translation,True
nb,gu,Content Translation,True
nb,he,Content Translation,True
nb,hi,Content Translation,True
nb,hr,Content Translation,True
nb,ht,Content Translation,True
nb,hu,Content Translation,True
nb,hy,Content Translation,True
nb,id,Content Translation,True
nb,is,Content Translation,True
nb,it,Content Translation,True
nb,ja,Content Translation,True
nb,jv,Content Translation,True
nb,ka,Content Translation,True
nb,kk,Content Translation,True
nb,km,Content Translation,True
nb,kn,Content Translation,True
nb,ko,Content Translation,True
nb,ky,Content Translation,True
nb,la,Content Translation,True
nb,lb,Content Translation,True
nb,lo,Content Translation,True
nb,lt,Content Translation,True
nb,lv,Content Translation,True
nb,mi,Content Translation,True
nb,mg,Content Translation,True
nb,mhr,Content Translation,True
nb,ml,Content Translation,True
nb,mk,Content Translation,True
nb,mn,Content Translation,True
nb,mrj,Content Translation,True
nb,mr,Content Translation,True
nb,ms,Content Translation,True
nb,mt,Content Translation,True
nb,my,Content Translation,True
nb,ne,Content Translation,True
nb,nl,Content Translation,True
nb,pa,Content Translation,True
nb,pap,Content Translation,True
nb,pl,Content Translation,True
nb,pt,Content Translation,True
nb,ro,Content Translation,True
nb,ru,Content Translation,True
nb,sah,Content Translation,True
nb,sh,Content Translation,True
nb,si,Content Translation,True
nb,simple,Content Translation,True
nb,sk,Content Translation,True
nb,sl,Content Translation,True
nb,sq,Content Translation,True
nb,sr,Content Translation,True
nb,su,Content Translation,True
nb,sv,Content Translation,True
nb,sw,Content Translation,True
nb,ta,Content Translation,True
nb,te,Content Translation,True
nb,tg,Content Translation,True
nb,th,Content Translation,True
nb,tl,Content Translation,True
nb,tr,Content Translation,True
nb,tt,Content Translation,True
nb,udm,Content Translation,True
nb,uk,Content Translation,True
nb,ur,Content Translation,True
nb,uz,Content Translation,True
nb,vi,Content Translation,True
nb,wuu,Content Translation,True
nb,xh,Content Translation,True
nb,yi,Content Translation,True
nb,zh,Content Translation,True
ne,af,Content Translation,True
ne,am,Content Translation,True
ne,ar,Content Translation,True
ne,az,Content Translation,True
ne,ba,Content Translation,True
ne,be,Content Translation,True
ne,bn,Content Translation,True
ne,bg,Content Translation,True
ne,bs,Content Translation,True
ne,ca,Content Translation,True
ne,ceb,Content Translation,True
ne,cs,Content Translation,True
ne,cv,Content Translation,True
ne,cy,Content Translation,True
ne,da,Content Translation,True
ne,de,Content Translation,True
ne,el,Content Translation,True
ne,en,Content Translation,True
ne,eo,Content Translation,True
ne,es,Content Translation,True
ne,et,Content Translation,True
ne,eu,Content Translation,True
ne,fa,Content Translation,True
ne,fi,Content Translation,True
ne,fr,Content Translation,True
ne,ga,Content Translation,True
ne,gd,Content Translation,True
ne,gl,Content Translation,True
ne,gu,Content Translation,True
ne,he,Content Translation,True
ne,hi,Content Translation,True
ne,hr,Content Translation,True
ne,ht,Content Translation,True
ne,hu,Content Translation,True
ne,hy,Content Translation,True
ne,id,Content Translation,True
ne,is,Content Translation,True
ne,it,Content Translation,True
ne,ja,Content Translation,True
ne,jv,Content Translation,True
ne,ka,Content Translation,True
ne,kk,Content Translation,True
ne,km,Content Translation,True
ne,kn,Content Translation,True
ne,ko,Content Translation,True
ne,ky,Content Translation,True
ne,la,Content Translation,True
ne,lb,Content Translation,True
ne,lo,Content Translation,True
ne,lt,Content Translation,True
ne,lv,Content Translation,True
ne,mi,Content Translation,True
ne,mg,Content Translation,True
ne,mhr,Content Translation,True
ne,ml,Content Translation,True
ne,mk,Content Translation,True
ne,mn,Content Translation,True
ne,mrj,Content Translation,True
ne,mr,Content Translation,True
ne,ms,Content Translation,True
ne,mt,Content Translation,True
ne,my,Content Translation,True
ne,nb,Content Translation,True
ne,nl,Content Translation,True
ne,pa,Content Translation,True
ne,pap,Content Translation,True
ne,pl,Content Translation,True
ne,pt,Content Translation,True
ne,ro,Content Translation,True
ne,ru,Content Translation,True
ne,sah,Content Translation,True
ne,sh,Content Translation,True
ne,si,Content Translation,True
ne,simple,Content Translation,True
ne,sk,Content Translation,True
ne,sl,Content Translation,True
ne,sq,Content Translation,True
ne,sr,Content Translation,True
ne,su,Content Translation,True
ne,sv,Content Translation,True
ne,sw,Content Translation,True
ne,ta,Content Translation,True
ne,te,Content Translation,True
ne,tg,Content Translation,True
ne,th,Content Translation,True
ne,tl,Content Translation,True
ne,tr,Content Translation,True
ne,tt,Content Translation,True
ne,udm,Content Translation,True
ne,uk,Content Translation,True
ne,ur,Content Translation,True
ne,uz,Content Translation,True
ne,vi,Content Translation,True
ne,wuu,Content Translation,True
ne,xh,Content Translation,True
ne,yi,Content Translation,True
ne,zh,Content Translation,True
nl,af,Content Translation,True
nl,am,Content Translation,True
nl,ar,Content Translation,True
nl,az,Content Translation,True
nl,ba,Content Translation,True
nl,be,Content Translation,True
nl,bn,Content Translation,True
nl,bg,Content Translation,True
nl,bs,Content Translation,True
nl,ca,Content Translation,True
nl,ceb,Content Translation,True
nl,cs,Content Translation,True
nl,cv,Content Translation,True
nl,cy,Content Translation,True
nl,da,Content Translation,True
nl,de,Content Translation,True
nl,el,Content Translation,True
nl,en,Content Translation,True
nl,eo,Content Translation,True
nl,es,Content Translation,True
nl,et,Content Translation,True
nl,eu,Content Translation,True
nl,fa,Content Translation,True
nl,fi,Content Translation,True
nl,fr,Content Translation,True
nl,ga,Content Translation,True
nl,gd,Content Translation,True
nl,gl,Content Translation,True
nl,gu,Content Translation,True
nl,he,Content Translation,True
nl,hi,Content Translation,True
nl,hr,Content Translation,True
nl,ht,Content Translation,True
nl,hu,Content Translation,True
nl,hy,Content Translation,True
nl,id,Content Translation,True
nl,is,Content Translation,True
nl,it,Content Translation,True
nl,ja,Content Translation,True
nl,jv,Content Translation,True
nl,ka,Content Translation,True
nl,kk,Content Translation,True
nl,km,Content Translation,True
nl,kn,Content Translation,True
nl,ko,Content Translation,True
nl,ky,Content Translation,True
nl,la,Content Translation,True
nl,lb,Content Translation,True
nl,lo,Content Translation,True
nl,lt,Content Translation,True
nl,lv,Content Translation,True
nl,mi,Content Translation,True
nl,mg,Content Translation,True
nl,mhr,Content Translation,True
nl,ml,Content Translation,True
nl,mk,Content Translation,True
nl,mn,Content Translation,True
nl,mrj,Content Translation,True
nl,mr,Content Translation,True
nl,ms,Content Translation,True
nl,mt,Content Translation,True
nl,my,Content Translation,True
nl,nb,Content Translation,True
nl,ne,Content Translation,True
nl,pa,Content Translation,True
nl,pap,Content Translation,True
nl,pl,Content Translation,True
nl,pt,Content Translation,True
nl,ro,Content Translation,True
nl,ru,Content Translation,True
nl,sah,Content Translation,True
nl,sh,Content Translation,True
nl,si,Content Translation,True
nl,simple,Content Translation,True
nl,sk,Content Translation,True
nl,sl,Content Translation,True
nl,sq,Content Translation,True
nl,sr,Content Translation,True
nl,su,Content Translation,True
nl,sv,Content Translation,True
nl,sw,Content Translation,True
nl,ta,Content Translation,True
nl,te,Content Translation,True
nl,tg,Content Translation,True
nl,th,Content Translation,True
nl,tl,Content Translation,True
nl,tr,Content Translation,True
nl,tt,Content Translation,True
nl,udm,Content Translation,True
nl,uk,Content Translation,True
nl,ur,Content Translation,True
nl,uz,Content Translation,True
nl,vi,Content Translation,True
nl,wuu,Content Translation,True
nl,xh,Content Translation,True
nl,yi,Content Translation,True
nl,zh,Content Translation,True
pa,af,Content Translation,True
pa,am,Content Translation,True
pa,ar,Content Translation,True
pa,az,Content Translation,True
pa,ba,Content Translation,True
pa,be,Content Translation,True
pa,bn,Content Translation,True
pa,bg,Content Translation,True
pa,bs,Content Translation,True
pa,ca,Content Translation,True
pa,ceb,Content Translation,True
pa,cs,Content Translation,True
pa,cv,Content Translation,True
pa,cy,Content Translation,True
pa,da,Content Translation,True
pa,de,Content Translation,True
pa,el,Content Translation,True
pa,en,Content Translation,True
pa,eo,Content Translation,True
pa,es,Content Translation,True
pa,et,Content Translation,True
pa,eu,Content Translation,True
pa,fa,Content Translation,True
pa,fi,Content Translation,True
pa,fr,Content Translation,True
pa,ga,Content Translation,True
pa,gd,Content Translation,True
pa,gl,Content Translation,True
pa,gu,Content Translation,True
pa,he,Content Translation,True
pa,hi,Content Translation,True
pa,hr,Content Translation,True
pa,ht,Content Translation,True
pa,hu,Content Translation,True
pa,hy,Content Translation,True
pa,id,Content Translation,True
pa,is,Content Translation,True
pa,it,Content Translation,True
pa,ja,Content Translation,True
pa,jv,Content Translation,True
pa,ka,Content Translation,True
pa,kk,Content Translation,True
pa,km,Content Translation,True
pa,kn,Content Translation,True
pa,ko,Content Translation,True
pa,ky,Content Translation,True
pa,la,Content Translation,True
pa,lb,Content Translation,True
pa,lo,Content Translation,True
pa,lt,Content Translation,True
pa,lv,Content Translation,True
pa,mi,Content Translation,True
pa,mg,Content Translation,True
pa,mhr,Content Translation,True
pa,ml,Content Translation,True
pa,mk,Content Translation,True
pa,mn,Content Translation,True
pa,mrj,Content Translation,True
pa,mr,Content Translation,True
pa,ms,Content Translation,True
pa,mt,Content Translation,True
pa,my,Content Translation,True
pa,nb,Content Translation,True
pa,ne,Content Translation,True
pa,nl,Content Translation,True
pa,pap,Content Translation,True
pa,pl,Content Translation,True
pa,pt,Content Translation,True
pa,ro,Content Translation,True
pa,ru,Content Translation,True
pa,sah,Content Translation,True
pa,sh,Content Translation,True
pa,si,Content Translation,True
pa,simple,Content Translation,True
pa,sk,Content Translation,True
pa,sl,Content Translation,True
pa,sq,Content Translation,True
pa,sr,Content Translation,True
pa,su,Content Translation,True
pa,sv,Content Translation,True
pa,sw,Content Translation,True
pa,ta,Content Translation,True
pa,te,Content Translation,True
pa,tg,Content Translation,True
pa,th,Content Translation,True
pa,tl,Content Translation,True
pa,tr,Content Translation,True
pa,tt,Content Translation,True
pa,udm,Content Translation,True
pa,uk,Content Translation,True
pa,ur,Content Translation,True
pa,uz,Content Translation,True
pa,vi,Content Translation,True
pa,wuu,Content Translation,True
pa,xh,Content Translation,True
pa,yi,Content Translation,True
pa,zh,Content Translation,True
pap,af,Content Translation,True
pap,am,Content Translation,True
pap,ar,Content Translation,True
pap,az,Content Translation,True
pap,ba,Content Translation,True
pap,be,Content Translation,True
pap,bn,Content Translation,True
pap,bg,Content Translation,True
pap,bs,Content Translation,True
pap,ca,Content Translation,True
pap,ceb,Content Translation,True
pap,cs,Content Translation,True
pap,cv,Content Translation,True
pap,cy,Content Translation,True
pap,da,Content Translation,True
pap,de,Content Translation,True
pap,el,Content Translation,True
pap,en,Content Translation,True
pap,eo,Content Translation,True
pap,es,Content Translation,True
pap,et,Content Translation,True
pap,eu,Content Translation,True
pap,fa,Content Translation,True
pap,fi,Content Translation,True
pap,fr,Content Translation,True
pap,ga,Content Translation,True
pap,gd,Content Translation,True
pap,gl,Content Translation,True
pap,gu,Content Translation,True
pap,he,Content Translation,True
pap,hi,Content Translation,True
pap,hr,Content Translation,True
pap,ht,Content Translation,True
pap,hu,Content Translation,True
pap,hy,Content Translation,True
pap,id,Content Translation,True
pap,is,Content Translation,True
pap,it,Content Translation,True
pap,ja,Content Translation,True
pap,jv,Content Translation,True
pap,ka,Content Translation,True
pap,kk,Content Translation,True
pap,km,Content Translation,True
pap,kn,Content Translation,True
pap,ko,Content Translation,True
pap,ky,Content Translation,True
pap,la,Content Translation,True
pap,lb,Content Translation,True
pap,lo,Content Translation,True
pap,lt,Content Translation,True
pap,lv,Content Translation,True
pap,mi,Content Translation,True
pap,mg,Content Translation,True
pap,mhr,Content Translation,True
pap,ml,Content Translation,True
pap,mk,Content Translation,True
pap,mn,Content Translation,True
pap,mrj,Content Translation,True
pap,mr,Content Translation,True
pap,ms,Content Translation,True
pap,mt,Content Translation,True
pap,my,Content Translation,True
pap,nb,Content Translation,True
pap,ne,Content Translation,True
pap,nl,Content Translation,True
pap,pa,Content Translation,True
pap,pl,Content Translation,True
pap,pt,Content Translation,True
pap,ro,Content Translation,True
pap,ru,Content Translation,True
pap,sah,Content Translation,True
pap,sh,Content Translation,True
pap,si,Content Translation,True
pap,simple,Content Translation,True
pap,sk,Content Translation,True
pap,sl,Content Translation,True
pap,sq,Content Translation,True
pap,sr,Content Translation,True
pap,su,Content Translation,True
pap,sv,Content Translation,True
pap,sw,Content Translation,True
pap,ta,Content Translation,True
pap,te,Content Translation,True
pap,tg,Content Translation,True
pap,th,Content Translation,True
pap,tl,Content Translation,True
pap,tr,Content Translation,True
pap,tt,Content Translation,True
pap,udm,Content Translation,True
pap,uk,Content Translation,True
pap,ur,Content Translation,True
pap,uz,Content Translation,True
pap,vi,Content Translation,True
pap,wuu,Content Translation,True
pap,xh,Content Translation,True
pap,yi,Content Translation,True
pap,zh,Content Translation,True
pl,af,Content Translation,True
pl,am,Content Translation,True
pl,ar,Content Translation,True
pl,az,Content Translation,True
pl,ba,Content Translation,True
pl,be,Content Translation,True
pl,bn,Content Translation,True
pl,bg,Content Translation,True
pl,bs,Content Translation,True
pl,ca,Content Translation,True
pl,ceb,Content Translation,True
pl,cs,Content Translation,True
pl,cv,Content Translation,True
pl,cy,Content Translation,True
pl,da,Content Translation,True
pl,de,Content Translation,True
pl,el,Content Translation,True
pl,en,Content Translation,True
pl,eo,Content Translation,True
pl,es,Content Translation,True
pl,et,Content Translation,True
pl,eu,Content Translation,True
pl,fa,Content Translation,True
pl,fi,Content Translation,True
pl,fr,Content Translation,True
pl,ga,Content Translation,True
pl,gd,Content Translation,True
pl,gl,Content Translation,True
pl,gu,Content Translation,True
pl,he,Content Translation,True
pl,hi,Content Translation,True
pl,hr,Content Translation,True
pl,ht,Content Translation,True
pl,hu,Content Translation,True
pl,hy,Content Translation,True
pl,id,Content Translation,True
pl,is,Content Translation,True
pl,it,Content Translation,True
pl,ja,Content Translation,True
pl,jv,Content Translation,True
pl,ka,Content Translation,True
pl,kk,Content Translation,True
pl,km,Content Translation,True
pl,kn,Content Translation,True
pl,ko,Content Translation,True
pl,ky,Content Translation,True
pl,la,Content Translation,True
pl,lb,Content Translation,True
pl,lo,Content Translation,True
pl,lt,Content Translation,True
pl,lv,Content Translation,True
pl,mi,Content Translation,True
pl,mg,Content Translation,True
pl,mhr,Content Translation,True
pl,ml,Content Translation,True
pl,mk,Content Translation,True
pl,mn,Content Translation,True
pl,mrj,Content Translation,True
pl,mr,Content Translation,True
pl,ms,Content Translation,True
pl,mt,Content Translation,True
pl,my,Content Translation,True
pl,nb,Content Translation,True
pl,ne,Content Translation,True
pl,nl,Content Translation,True
pl,pa,Content Translation,True
pl,pap,Content Translation,True
pl,pt,Content Translation,True
pl,ro,Content Translation,True
pl,ru,Content Translation,True
pl,sah,Content Translation,True
pl,sh,Content Translation,True
pl,si,Content Translation,True
pl,simple,Content Translation,True
pl,sk,Content Translation,True
pl,sl,Content Translation,True
pl,sq,Content Translation,True
pl,sr,Content Translation,True
pl,su,Content Translation,True
pl,sv,Content Translation,True
pl,sw,Content Translation,True
pl,ta,Content Translation,True
pl,te,Content Translation,True
pl,tg,Content Translation,True
pl,th,Content Translation,True
pl,tl,Content Translation,True
pl,tr,Content Translation,True
pl,tt,Content Translation,True
pl,udm,Content Translation,True
pl,uk,Content Translation,True
pl,ur,Content Translation,True
pl,uz,Content Translation,True
pl,vi,Content Translation,True
pl,wuu,Content Translation,True
pl,xh,Content Translation,True
pl,yi,Content Translation,True
pl,zh,Content Translation,True
pt,af,Content Translation,True
pt,am,Content Translation,True
pt,ar,Content Translation,True
pt,az,Content Translation,True
pt,ba,Content Translation,True
pt,be,Content Translation,True
pt,bn,Content Translation,True
pt,bg,Content Translation,True
pt,bs,Content Translation,True
pt,ca,Content Translation,True
pt,ceb,Content Translation,True
pt,cs,Content Translation,True
pt,cv,Content Translation,True
pt,cy,Content Translation,True
pt,da,Content Translation,True
pt,de,Content Translation,True
pt,el,Content Translation,True
pt,en,Content Translation,True
pt,eo,Content Translation,True
pt,es,Content Translation,True
pt,et,Content Translation,True
pt,eu,Content Translation,True
pt,fa,Content Translation,True
pt,fi,Content Translation,True
pt,fr,Content Translation,True
pt,ga,Content Translation,True
pt,gd,Content Translation,True
pt,gl,Content Translation,True
pt,gu,Content Translation,True
pt,he,Content Translation,True
pt,hi,Content Translation,True
pt,hr,Content Translation,True
pt,ht,Content Translation,True
pt,hu,Content Translation,True
pt,hy,Content Translation,True
pt,id,Content Translation,True
pt,is,Content Translation,True
pt,it,Content Translation,True
pt,ja,Content Translation,True
pt,jv,Content Translation,True
pt,ka,Content Translation,True
pt,kk,Content Translation,True
pt,km,Content Translation,True
pt,kn,Content Translation,True
pt,ko,Content Translation,True
pt,ky,Content Translation,True
pt,la,Content Translation,True
pt,lb,Content Translation,True
pt,lo,Content Translation,True
pt,lt,Content Translation,True
pt,lv,Content Translation,True
pt,mi,Content Translation,True
pt,mg,Content Translation,True
pt,mhr,Content Translation,True
pt,ml,Content Translation,True
pt,mk,Content Translation,True
pt,mn,Content Translation,True
pt,mrj,Content Translation,True
pt,mr,Content Translation,True
pt,ms,Content Translation,True
pt,mt,Content Translation,True
pt,my,Content Translation,True
pt,nb,Content Translation,True
pt,ne,Content Translation,True
pt,nl,Content Translation,True
pt,pa,Content Translation,True
pt,pap,Content Translation,True
pt,pl,Content Translation,True
pt,ro,Content Translation,True
pt,ru,Content Translation,True
pt,sah,Content Translation,True
pt,sh,Content Translation,True
pt,si,Content Translation,True
pt,simple,Content Translation,True
pt,sk,Content Translation,True
pt,sl,Content Translation,True
pt,sq,Content Translation,True
pt,sr,Content Translation,True
pt,su,Content Translation,True
pt,sv,Content Translation,True
pt,sw,Content Translation,True
pt,ta,Content Translation,True
pt,te,Content Translation,True
pt,tg,Content Translation,True
pt,th,Content Translation,True
pt,tl,Content Translation,True
pt,tr,Content Translation,True
pt,tt,Content Translation,True
pt,udm,Content Translation,True
pt,uk,Content Translation,True
pt,ur,Content Translation,True
pt,uz,Content Translation,True
pt,vi,Content Translation,True
pt,wuu,Content Translation,True
pt,xh,Content Translation,True
pt,yi,Content Translation,True
pt,zh,Content Translation,True
ro,af,Content Translation,True
ro,am,Content Translation,True
ro,ar,Content Translation,True
ro,az,Content Translation,True
ro,ba,Content Translation,True
ro,be,Content Translation,True
ro,bn,Content Translation,True
ro,bg,Content Translation,True
ro,bs,Content Translation,True
ro,ca,Content Translation,True
ro,ceb,Content Translation,True
ro,cs,Content Translation,True
ro,cv,Content Translation,True
ro,cy,Content Translation,True
ro,da,Content Translation,True
ro,de,Content Translation,True
ro,el,Content Translation,True
ro,en,Content Translation,True
ro,eo,Content Translation,True
ro,es,Content Translation,True
ro,et,Content Translation,True
ro,eu,Content Translation,True
ro,fa,Content Translation,True
ro,fi,Content Translation,True
ro,fr,Content Translation,True
ro,ga,Content Translation,True
ro,gd,Content Translation,True
ro,gl,Content Translation,True
ro,gu,Content Translation,True
ro,he,Content Translation,True
ro,hi,Content Translation,True
ro,hr,Content Translation,True
ro,ht,Content Translation,True
ro,hu,Content Translation,True
ro,hy,Content Translation,True
ro,id,Content Translation,True
ro,is,Content Translation,True
ro,it,Content Translation,True
ro,ja,Content Translation,True
ro,jv,Content Translation,True
ro,ka,Content Translation,True
ro,kk,Content Translation,True
ro,km,Content Translation,True
ro,kn,Content Translation,True
ro,ko,Content Translation,True
ro,ky,Content Translation,True
ro,la,Content Translation,True
ro,lb,Content Translation,True
ro,lo,Content Translation,True
ro,lt,Content Translation,True
ro,lv,Content Translation,True
ro,mi,Content Translation,True
ro,mg,Content Translation,True
ro,mhr,Content Translation,True
ro,ml,Content Translation,True
ro,mk,Content Translation,True
ro,mn,Content Translation,True
ro,mrj,Content Translation,True
ro,mr,Content Translation,True
ro,ms,Content Translation,True
ro,mt,Content Translation,True
ro,my,Content Translation,True
ro,nb,Content Translation,True
ro,ne,Content Translation,True
ro,nl,Content Translation,True
ro,pa,Content Translation,True
ro,pap,Content Translation,True
ro,pl,Content Translation,True
ro,pt,Content Translation,True
ro,ru,Content Translation,True
ro,sah,Content Translation,True
ro,sh,Content Translation,True
ro,si,Content Translation,True
ro,simple,Content Translation,True
ro,sk,Content Translation,True
ro,sl,Content Translation,True
ro,sq,Content Translation,True
ro,sr,Content Translation,True
ro,su,Content Translation,True
ro,sv,Content Translation,True
ro,sw,Content Translation,True
ro,ta,Content Translation,True
ro,te,Content Translation,True
ro,tg,Content Translation,True
ro,th,Content Translation,True
ro,tl,Content Translation,True
ro,tr,Content Translation,True
ro,tt,Content Translation,True
ro,udm,Content Translation,True
ro,uk,Content Translation,True
ro,ur,Content Translation,True
ro,uz,Content Translation,True
ro,vi,Content Translation,True
ro,wuu,Content Translation,True
ro,xh,Content Translation,True
ro,yi,Content Translation,True
ro,zh,Content Translation,True
ru,af,Content Translation,True
ru,am,Content Translation,True
ru,ar,Content Translation,True
ru,az,Content Translation,True
ru,ba,Content Translation,True
ru,be,Content Translation,True
ru,bn,Content Translation,True
ru,bg,Content Translation,True
ru,bs,Content Translation,True
ru,ca,Content Translation,True
ru,ceb,Content Translation,True
ru,cs,Content Translation,True
ru,cv,Content Translation,True
ru,cy,Content Translation,True
ru,da,Content Translation,True
ru,de,Content Translation,True
ru,el,Content Translation,True
ru,en,Content Translation,True
ru,eo,Content Translation,True
ru,es,Content Translation,True
ru,et,Content Translation,True
ru,eu,Content Translation,True
ru,fa,Content Translation,True
ru,fi,Content Translation,True
ru,fr,Content Translation,True
ru,ga,Content Translation,True
ru,gd,Content Translation,True
ru,gl,Content Translation,True
ru,gu,Content Translation,True
ru,he,Content Translation,True
ru,hi,Content Translation,True
ru,hr,Content Translation,True
ru,ht,Content Translation,True
ru,hu,Content Translation,True
ru,hy,Content Translation,True
ru,id,Content Translation,True
ru,is,Content Translation,True
ru,it,Content Translation,True
ru,ja,Content Translation,True
ru,jv,Content Translation,True
ru,ka,Content Translation,True
ru,kk,Content Translation,True
ru,km,Content Translation,True
ru,kn,Content Translation,True
ru,ko,Content Translation,True
ru,ky,Content Translation,True
ru,la,Content Translation,True
ru,lb,Content Translation,True
ru,lo,Content Translation,True
ru,lt,Content Translation,True
ru,lv,Content Translation,True
ru,mi,Content Translation,True
ru,mg,Content Translation,True
ru,mhr,Content Translation,True
ru,ml,Content Translation,True
ru,mk,Content Translation,True
ru,mn,Content Translation,True
ru,mrj,Content Translation,True
ru,mr,Content Translation,True
ru,ms,Content Translation,True
ru,mt,Content Translation,True
ru,my,Content Translation,True
